SEX_clean,EDUCATION_clean,MARRIAGE_clean,age_group,limit_group,LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,max_delay,avg_delay,recent_delay,late_payment_count,severe_delay_count,is_ever_late,total_bill,avg_bill,max_bill,bill_std,bill_trend,total_payment,avg_payment,max_payment,payment_std,payment_trend,payment_ratio,credit_utilization,bill_to_limit_ratio,payment_to_limit_ratio,recent_pay_to_bill_ratio,actual_default,predicted_default,default_probability,actual_label,predicted_label
Female,University,Married,41-50,Medium,70000.0,50,0,0,0,0,0,0,12857.0,13867.0,14897.0,15941.0,16376.0,16959.0,1530.0,1560.0,1600.0,1000.0,1000.0,2400.0,0,0.0,0,0,0,0,90897.0,15149.5,16959.0,1572.8435077909055,-4102.0,9090.0,1515.0,2400.0,514.4220057501428,-870.0,0.10000330043785821,0.21642142856833685,1.2985285714100212,0.12985714285528777,0.11900132222765798,0,0,0.30560402122595753,Tidak Default,Tidak Default
Female,Graduate School,Single,31-40,Very High,340000.0,36,0,0,0,-1,0,0,91938.0,85927.0,71707.0,92695.0,86244.0,71538.0,3911.0,5104.0,92695.0,3114.0,2613.0,2366.0,0,0.0,0,0,0,0,500049.0,83341.5,92695.0,9499.276746152835,20400.0,109803.0,18300.5,92695.0,36459.24486738583,1545.0,0.21958448072045023,0.24512205882280846,1.4707323529368508,0.32294999999905016,0.04253953751394919,0,0,0.19072165144710712,Tidak Default,Tidak Default
Male,University,Married,41-50,Very High,380000.0,42,-2,-2,-2,-2,-2,-2,2588.0,38981.0,6267.0,19774.0,12297.0,2700.0,39529.0,6930.0,19873.0,12361.0,2713.0,5291.0,0,0.0,0,0,0,0,82607.0,13767.833333333334,38981.0,13983.485050825728,-112.0,86697.0,14449.5,39529.0,13718.046067133613,34238.0,1.0495115425926433,0.03623114035078185,0.21738684210469109,0.2281499999993996,15.273956717436649,0,0,0.20031937100008956,Tidak Default,Tidak Default
Female,High School,Married,51-60,Medium,70000.0,53,2,2,2,2,2,2,54251.0,55402.0,53925.0,56814.0,58053.0,59246.0,2600.0,0.0,4400.0,2300.0,2300.0,2100.0,2,2.0,2,6,6,1,337691.0,56281.833333333336,59246.0,2128.829294862946,-4995.0,13700.0,2283.3333333333335,4400.0,1402.0223488470742,500.0,0.04056963318524755,0.8040261904647045,4.824157142788227,0.19571428571148983,0.04792538386300851,1,1,0.9123900179216942,Default,Default
Male,Graduate School,Single,31-40,High,180000.0,31,-1,-1,-1,-1,-1,-1,914.0,907.0,900.0,923.0,922.0,900.0,907.0,900.0,923.0,922.0,900.0,946.0,0,0.0,0,0,0,0,5466.0,911.0,923.0,10.315037566582102,14.0,5498.0,916.3333333333334,946.0,17.761381327663305,-39.0,1.0058543723004292,0.005061111111082994,0.03036666666649796,0.030544444444274753,0.992341355588248,0,0,0.3983077684207688,Tidak Default,Tidak Default
Female,High School,Married,41-50,Low,10000.0,42,2,0,0,0,0,0,8965.0,8640.0,9412.0,9604.0,9800.0,0.0,1228.0,1000.0,192.0,196.0,0.0,8138.0,2,0.3333333333333333,2,1,1,1,46421.0,7736.833333333333,9800.0,3813.970236730573,8965.0,10754.0,1792.3333333333333,8138.0,3147.5563643351434,-6910.0,0.23166239417005963,0.773683333255965,4.64209999953579,1.07539999989246,0.1369771332808726,1,1,0.8278439357154759,Default,Default
Male,University,Single,20-30,Medium,80000.0,27,1,2,-1,-1,-1,-1,3751.0,832.0,2696.0,1457.0,990.0,3356.0,2.0,2704.0,1461.0,993.0,3366.0,5012.0,2,0.5,1,2,1,1,13082.0,2180.3333333333335,3751.0,1254.8470291898798,395.0,13538.0,2256.3333333333335,5012.0,1807.5424937374685,-5010.0,1.034857055416996,0.027254166666325994,0.16352499999795594,0.1692249999978847,0.0005331911488847797,1,1,0.6039181651667881,Default,Default
Female,Graduate School,Single,20-30,Very High,290000.0,30,0,0,0,0,0,-1,288033.0,260683.0,190012.0,36223.0,-4724.0,225276.0,10784.0,10295.0,2082.0,4724.0,230000.0,10000.0,0,0.0,0,0,0,0,995503.0,165917.16666666666,288033.0,121602.51365398112,62757.0,267885.0,44647.5,230000.0,90871.9286066935,784.0,0.26909512075777864,0.5721281609175674,3.4327689655054043,0.9237413793071595,0.03744015442661973,0,0,0.24927318450779734,Tidak Default,Tidak Default
Female,University,Married,20-30,Very High,330000.0,27,-2,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,2234.0,0.0,0.0,0.0,0.0,2234.0,1000.0,0,0.0,0,0,0,0,2234.0,372.3333333333333,2234.0,912.02668089627,-2234.0,3234.0,539.0,2234.0,921.6973472892281,-1000.0,1.4476275732105517,0.0011282828282794092,0.006769696969676455,0.009799999999970303,0.0,0,0,0.38820959623923357,Tidak Default,Tidak Default
Male,Graduate School,Married,51-60,Very High,520000.0,55,-1,-1,-1,-1,-1,-1,2292.0,5139.0,8290.0,35024.0,10881.0,7208.0,5227.0,8309.0,35026.0,10883.0,7310.0,4890.0,0,0.0,0,0,0,0,68834.0,11472.333333333334,35024.0,11897.32821547202,-4916.0,71645.0,11940.833333333334,35026.0,11519.275765718376,337.0,1.040837376862585,0.02206217948713706,0.13237307692282235,0.13777884615358119,2.2805410112214046,0,0,0.2114013193503816,Tidak Default,Tidak Default
Male,University,Single,20-30,Low,10000.0,23,0,0,2,0,0,2,7886.0,9085.0,7784.0,8547.0,8907.0,6844.0,1500.0,1000.0,1000.0,600.0,200.0,500.0,2,0.6666666666666666,0,2,2,1,49053.0,8175.5,9085.0,837.8865675018308,1042.0,4800.0,800.0,1500.0,460.43457732885355,1000.0,0.09785334230122819,0.817549999918245,4.90529999950947,0.479999999952,0.19021049959545897,1,1,0.6797749335032672,Default,Default
Female,University,Married,51-60,Medium,60000.0,59,4,4,4,5,4,3,54506.0,56998.0,59111.0,59595.0,58079.0,56892.0,4000.0,3601.0,2000.0,0.0,0.0,0.0,5,4.0,4,6,6,1,345181.0,57530.166666666664,59595.0,1838.4684296083701,-2386.0,9601.0,1600.1666666666667,4000.0,1876.3795369451955,4000.0,0.027814393028504424,0.9588361110951305,5.753016666570783,0.16001666666399972,0.07338641617301973,0,1,0.8967501971048288,Tidak Default,Default
Female,Graduate School,Single,20-30,High,160000.0,30,0,0,0,0,0,0,86454.0,61510.0,62921.0,64274.0,66198.0,68126.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,0,0.0,0,0,0,0,409483.0,68247.16666666667,86454.0,9222.213018937844,18328.0,18000.0,3000.0,3000.0,0.0,0.0,0.043957868824727866,0.4265447916640008,2.5592687499840046,0.11249999999929687,0.034700534387828205,1,0,0.20032373516801194,Default,Tidak Default
Female,High School,Married,41-50,Very High,400000.0,46,-1,-1,2,0,0,-1,260.0,58257.0,42948.0,25962.0,15316.0,6813.0,60064.0,42.0,1202.0,9.0,6813.0,4682.0,2,0.3333333333333333,0,1,1,1,149556.0,24926.0,58257.0,22206.60156800225,-6553.0,72812.0,12135.333333333334,60064.0,23638.404968750885,55382.0,0.4868544224204521,0.06231499999984421,0.37388999999906525,0.18202999999954492,231.01538372686392,1,0,0.37933084171306786,Default,Tidak Default
Male,University,Married,31-40,Medium,60000.0,36,0,0,0,0,0,0,37129.0,37593.0,37841.0,38634.0,28811.0,28907.0,1602.0,1989.0,1782.0,1169.0,1196.0,1152.0,0,0.0,0,0,0,0,208915.0,34819.166666666664,38634.0,4642.535790563888,8222.0,8890.0,1481.6666666666667,1989.0,360.5865591874809,450.0,0.04255319148915802,0.5803194444347725,3.4819166666086345,0.14816666666419723,0.04314686632973829,1,0,0.3181563608072443,Default,Tidak Default
Female,Graduate School,Single,20-30,Very High,260000.0,26,0,0,0,0,0,0,238110.0,244368.0,245186.0,254614.0,176211.0,180845.0,10368.0,15186.0,14614.0,7211.0,7850.0,6912.0,0,0.0,0,0,0,0,1339334.0,223222.33333333334,254614.0,35050.03586113239,57265.0,62141.0,10356.833333333334,15186.0,3728.050451196532,3456.0,0.04639694056893471,0.8585474358941338,5.151284615364802,0.2390038461529269,0.04354290033999604,0,0,0.33775906159168034,Tidak Default,Tidak Default
Female,University,Married,20-30,Very High,360000.0,30,0,0,0,0,0,0,20992.0,40125.0,44454.0,48382.0,51951.0,55957.0,20000.0,5000.0,5000.0,5000.0,5000.0,3000.0,0,0.0,0,0,0,0,261861.0,43643.5,55957.0,12403.36587785751,-34965.0,43000.0,7166.666666666667,20000.0,6337.717780610515,17000.0,0.1642092560550666,0.12123194444410769,0.7273916666646462,0.11944444444411265,0.9527439023936384,0,0,0.1902660094314881,Tidak Default,Tidak Default
Male,High School,Married,31-40,Low,50000.0,38,1,5,4,3,2,0,51106.0,50059.0,48988.0,47917.0,47020.0,48027.0,0.0,0.0,0.0,0.0,1943.0,1727.0,5,2.5,1,5,4,1,293117.0,48852.833333333336,51106.0,1514.3930027131883,3079.0,3670.0,611.6666666666666,1943.0,950.0485601624092,-1727.0,0.012520597577034014,0.9770566666471255,5.862339999882753,0.073399999998532,0.0,1,1,0.8225390535740557,Default,Default
Male,High School,Single,31-40,High,230000.0,31,0,-1,-1,-1,-1,-1,4261.0,25.0,221.0,417.0,613.0,-191.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,0,0,0,0,5346.0,891.0,4261.0,1675.018805864579,4452.0,4000.0,666.6666666666666,1000.0,516.3977794943223,1000.0,0.7482229703052332,0.0038739130434614177,0.023243478260768505,0.01739130434775047,0.23468669320941404,0,0,0.38016062298901576,Tidak Default,Tidak Default
Female,University,Married,41-50,Low,30000.0,43,-1,0,0,0,0,0,25166.0,26195.0,27209.0,27924.0,30204.0,30000.0,1437.0,1451.0,1166.0,2900.0,600.0,0.0,0,0.0,0,0,0,0,166698.0,27783.0,30204.0,2024.6540445221747,-4834.0,7554.0,1259.0,2900.0,978.7175281969768,1437.0,0.045315480689358506,0.92609999996913,5.55659999981478,0.2517999999916067,0.057100850351382786,0,0,0.38930890593731304,Tidak Default,Tidak Default
Female,Graduate School,Single,20-30,Very High,390000.0,28,0,0,0,-2,-2,-2,202248.0,205150.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,407398.0,67899.66666666667,205150.0,105193.71426405032,202248.0,10000.0,1666.6666666666667,10000.0,4082.48290463863,10000.0,0.024546021335341492,0.174101709401263,1.0446102564075779,0.025641025640959894,0.0494442466672133,0,0,0.2343108385506815,Tidak Default,Tidak Default
Female,University,Single,31-40,High,180000.0,31,0,0,0,0,0,0,112164.0,50838.0,51753.0,53619.0,53881.0,54760.0,1821.0,2000.0,3000.0,2000.0,2000.0,2100.0,0,0.0,0,0,0,0,377015.0,62835.833333333336,112164.0,24209.103109505453,57404.0,12921.0,2153.5,3000.0,424.4213708097178,-279.0,0.03427184594768306,0.34908796296102357,2.0945277777661415,0.07178333333293453,0.016235155664774483,0,0,0.22890628789271797,Tidak Default,Tidak Default
Male,High School,Married,20-30,High,220000.0,30,0,0,0,0,2,0,162105.0,170592.0,173969.0,183030.0,181385.0,174107.0,10000.0,5013.0,10626.0,52.0,5255.0,4222.0,2,0.3333333333333333,0,1,1,1,1045188.0,174198.0,183030.0,7602.128649266599,-12002.0,35168.0,5861.333333333333,10626.0,3933.285835871411,5778.0,0.03364753518024159,0.7918090909054918,4.750854545432951,0.15985454545381883,0.06168841183145684,1,0,0.5190241916564301,Default,Tidak Default
Female,High School,Married,41-50,High,150000.0,48,0,0,-1,-1,-1,-1,9730.0,0.0,1366.0,1388.0,3118.0,1148.0,0.0,1366.0,1388.0,3118.0,1148.0,496.0,0,0.0,0,0,0,0,16750.0,2791.6666666666665,9730.0,3542.4514487381007,8582.0,7516.0,1252.6666666666667,3118.0,1064.2651298744438,-496.0,0.44871641788365874,0.018611111110987035,0.11166666666592222,0.05010666666633262,0.0,0,0,0.2928476454808628,Tidak Default,Tidak Default
Female,High School,Married,41-50,Medium,60000.0,43,2,2,-2,-2,-2,-1,4703.0,0.0,0.0,0.0,0.0,992.0,0.0,0.0,0.0,0.0,992.0,14000.0,2,0.6666666666666666,2,2,2,1,5695.0,949.1666666666666,4703.0,1881.3170298136004,3711.0,14992.0,2498.6666666666665,14000.0,5648.434355347212,-14000.0,2.632484635183058,0.015819444444180788,0.09491666666508472,0.2498666666625022,0.0,1,1,0.7766116491209393,Default,Default
Male,University,Single,31-40,High,150000.0,37,0,0,0,0,0,0,71341.0,62432.0,56091.0,58919.0,60363.0,40448.0,4117.0,4002.0,5000.0,1925.0,5316.0,5000.0,0,0.0,0,0,0,0,349594.0,58265.666666666664,71341.0,10152.307593186224,30893.0,25360.0,4226.666666666667,5316.0,1244.420132699028,-883.0,0.07254129075421048,0.3884377777751882,2.330626666651129,0.16906666666553954,0.0577087509278296,0,0,0.20793248018502575,Tidak Default,Tidak Default
Male,University,Married,20-30,Medium,110000.0,30,0,0,0,-1,2,2,35283.0,26000.0,9000.0,63853.0,59308.0,60576.0,1500.0,1500.0,63853.0,1500.0,2062.0,0.0,2,0.6666666666666666,0,2,2,1,254020.0,42336.666666666664,63853.0,22412.613731260055,-25293.0,70415.0,11735.833333333334,63853.0,25541.451598659514,1500.0,0.27720258247272966,0.384878787875289,2.309272727251734,0.6401363636305443,0.04251339171718637,0,0,0.5748250089089997,Tidak Default,Tidak Default
Male,High School,Single,41-50,Low,30000.0,45,0,0,0,0,0,0,28185.0,28296.0,23455.0,24179.0,24289.0,24649.0,1377.0,1370.0,1294.0,1015.0,900.0,913.0,0,0.0,0,0,0,0,153053.0,25508.833333333332,28296.0,2151.4720929323407,3536.0,6869.0,1144.8333333333333,1377.0,226.89153061907504,464.0,0.044879878211829365,0.8502944444161012,5.101766666496608,0.22896666665903445,0.04885577434632408,0,0,0.35734179835891183,Tidak Default,Tidak Default
Male,Graduate School,Married,51-60,High,200000.0,58,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.6494116559336602,Default,Default
Male,University,Married,20-30,Medium,80000.0,28,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,540.0,540.0,540.0,390.0,390.0,540.0,540.0,540.0,390.0,0,0.0,0,0,0,0,2790.0,465.0,540.0,82.15838362577492,-150.0,2790.0,465.0,540.0,82.15838362577492,0.0,0.9999999996415772,0.0058124999999273445,0.03487499999956407,0.03487499999956407,0.9999999974358974,1,0,0.512978471959477,Default,Tidak Default
Male,Graduate School,Married,41-50,Very High,270000.0,44,3,3,4,4,4,4,256402.0,264267.0,271951.0,278509.0,283545.0,278436.0,17944.0,18112.0,15405.0,10000.0,0.0,0.0,4,3.6666666666666665,3,6,6,1,1633110.0,272185.0,283545.0,10197.746280428828,-22034.0,61461.0,10243.5,18112.0,8458.959173562667,17944.0,0.037634329591982395,1.0080925925888589,6.048555555533153,0.22763333333249025,0.06998385347980911,0,1,0.8681687313137034,Tidak Default,Default
Female,High School,Single,20-30,Medium,70000.0,24,0,0,0,0,0,0,69039.0,68609.0,69217.0,69327.0,68582.0,68677.0,3000.0,4000.0,3200.0,3000.0,3000.0,3000.0,0,0.0,0,0,0,0,413451.0,68908.5,69327.0,327.7924648310269,362.0,19200.0,3200.0,4000.0,400.0,0.0,0.04643839294125195,0.98440714284308,5.90644285705848,0.27428571428179593,0.043453700081932625,0,0,0.27789324495788703,Tidak Default,Tidak Default
Female,Graduate School,Married,31-40,High,180000.0,36,0,0,0,0,0,0,4911.0,6688.0,8432.0,9977.0,10030.0,10836.0,2000.0,2000.0,2000.0,500.0,1100.0,0.0,0,0.0,0,0,0,0,50874.0,8479.0,10836.0,2286.725519164904,-5925.0,7600.0,1266.6666666666667,2000.0,875.5950357709132,2000.0,0.14938868576975686,0.04710555555529385,0.28263333333176316,0.042222222221987654,0.40724903270062124,0,0,0.28931554961145783,Tidak Default,Tidak Default
Male,University,Single,20-30,Medium,80000.0,26,0,0,-1,-1,-1,-1,350.0,-40.0,70.0,180.0,-210.0,220.0,0.0,500.0,500.0,0.0,820.0,500.0,0,0.0,0,0,0,0,570.0,95.0,350.0,199.87496091306684,130.0,2320.0,386.6666666666667,820.0,324.1398874971525,-500.0,4.070175431455833,0.0011874999999851564,0.007124999999910938,0.028999999999637503,0.0,0,0,0.4532305422872174,Tidak Default,Tidak Default
Female,University,Single,31-40,Medium,60000.0,36,0,0,0,0,0,0,57724.0,56597.0,50766.0,47022.0,31606.0,30820.0,2000.0,5015.0,2000.0,3000.0,1300.0,1500.0,0,0.0,0,0,0,0,274535.0,45755.833333333336,57724.0,11922.83319377851,26904.0,14815.0,2469.1666666666665,5015.0,1379.0954160850026,500.0,0.05396397544919969,0.7625972222095123,4.5755833332570734,0.24691666666255138,0.03464763356602717,0,0,0.3332233555901209,Tidak Default,Tidak Default
Female,Graduate School,Single,20-30,Very High,280000.0,23,0,0,0,0,0,0,262579.0,235354.0,199360.0,193888.0,193132.0,188016.0,6453.0,6000.0,5334.0,5397.0,5400.0,5894.0,0,0.0,0,0,0,0,1272329.0,212054.83333333334,262579.0,30075.486166754923,74563.0,34478.0,5746.333333333333,6453.0,446.6607959813203,559.0,0.027098336986717195,0.7573386904734857,4.544032142840914,0.1231357142852745,0.024575461099232705,0,0,0.307384117723388,Tidak Default,Tidak Default
Female,University,Single,41-50,Medium,80000.0,44,0,0,0,0,-1,-1,22771.0,17047.0,11885.0,8254.0,5144.0,15365.0,1239.0,1435.0,1350.0,5144.0,15365.0,2250.0,0,0.0,0,0,0,0,80466.0,13411.0,22771.0,6354.759255864852,7406.0,26783.0,4463.833333333333,15365.0,5540.18878438873,-1011.0,0.3328486565713115,0.16763749999790453,1.0058249999874274,0.3347874999958152,0.054411312632101735,0,0,0.24452736621059717,Tidak Default,Tidak Default
Female,University,Married,31-40,Medium,120000.0,38,2,2,2,2,2,2,63700.0,65069.0,66450.0,67373.0,68186.0,68959.0,3000.0,3000.0,2600.0,2500.0,2000.0,3000.0,2,2.0,2,6,6,1,399737.0,66622.83333333333,68959.0,1972.3660326284944,-5259.0,16100.0,2683.3333333333335,3000.0,402.0779360604939,0.0,0.04027648178667405,0.5551902777731512,3.3311416666389073,0.1341666666655486,0.04709576138073633,1,1,0.9222879018063813,Default,Default
Female,University,Married,20-30,Low,30000.0,25,0,0,0,2,2,2,29883.0,27523.0,31010.0,30207.0,31203.0,30554.0,2000.0,4273.0,0.0,2640.0,0.0,1500.0,2,1.0,0,3,3,1,180380.0,30063.333333333332,31203.0,1337.327583902563,-671.0,10413.0,1735.5,4273.0,1637.459465147153,500.0,0.0577281295040596,1.0021111110777075,6.012666666466244,0.34709999998843,0.06692768463451033,1,1,0.7215130274030175,Default,Default
Male,University,Single,20-30,Low,20000.0,27,1,-1,0,0,0,0,0.0,18965.0,20042.0,20115.0,20000.0,16433.0,18965.0,1391.0,1207.0,602.0,707.0,672.0,1,0.16666666666666666,1,1,0,1,95555.0,15925.833333333334,20115.0,7927.379123434596,-16433.0,23544.0,3924.0,18965.0,7375.501826994554,18293.0,0.2463921301842249,0.7962916666268521,4.777749999761112,1.17719999994114,18965000000.0,0,0,0.4545222949288243,Tidak Default,Tidak Default
Male,University,Single,20-30,Low,20000.0,24,0,0,0,0,0,0,17697.0,18445.0,19382.0,18440.0,18826.0,17311.0,1634.0,1571.0,629.0,652.0,618.0,640.0,0,0.0,0,0,0,0,110101.0,18350.166666666668,19382.0,750.2872561003995,386.0,5744.0,957.3333333333334,1634.0,500.2685945236486,994.0,0.05217028001514818,0.917508333287458,5.505049999724747,0.28719999998564,0.09233203367280714,0,0,0.42148932321882415,Tidak Default,Tidak Default
Female,University,Single,31-40,Medium,60000.0,31,1,2,0,0,0,2,20544.0,19921.0,20993.0,21736.0,23172.0,22661.0,0.0,1700.0,1400.0,1800.0,0.0,1800.0,2,0.8333333333333334,1,3,2,1,129027.0,21504.5,23172.0,1254.057853529892,-2117.0,6700.0,1116.6666666666667,1800.0,877.3064838850029,-1800.0,0.051927116029575775,0.3584083333273599,2.150449999964159,0.11166666666480556,0.0,0,1,0.806016095727396,Tidak Default,Default
Male,Graduate School,Single,20-30,Medium,100000.0,27,0,0,2,2,2,2,36014.0,39321.0,39145.0,39494.0,39896.0,28256.0,4200.0,900.0,1400.0,900.0,6440.0,500.0,2,1.3333333333333333,0,4,4,1,222126.0,37021.0,39896.0,4517.123066731745,7758.0,14340.0,2390.0,6440.0,2394.6189676021527,3700.0,0.06455795359361552,0.37020999999629794,2.2212599999777876,0.143399999998566,0.11662131393023209,1,1,0.712004360745173,Default,Default
Female,High School,Married,20-30,Medium,130000.0,28,0,0,0,0,0,0,29974.0,28037.0,37414.0,42816.0,43089.0,37101.0,5026.0,15430.0,12015.0,8020.0,1060.0,5017.0,0,0.0,0,0,0,0,218431.0,36405.166666666664,43089.0,6303.339731179549,-7127.0,46568.0,7761.333333333333,15430.0,5232.405170346297,9.0,0.21319318228542106,0.28003974358758943,1.6802384615255368,0.35821538461262914,0.16767865482859548,0,0,0.21221110049581837,Tidak Default,Tidak Default
Female,Graduate School,Married,51-60,Very High,280000.0,56,-2,-1,2,-1,-1,-1,-5.0,4609.0,1351.0,1108.0,1288.0,3552.0,4614.0,1.0,1109.0,1290.0,3561.0,3279.0,2,0.3333333333333333,0,1,1,1,11903.0,1983.8333333333333,4609.0,1729.6156124025554,-3557.0,13854.0,2309.0,4614.0,1767.860514859699,1335.0,1.1639082583244638,0.007085119047593743,0.04251071428556246,0.04947857142839472,922.7998154400369,0,0,0.44534790048188094,Tidak Default,Tidak Default
Female,University,Married,31-40,Medium,120000.0,34,-1,-1,-1,-1,0,0,326.0,499.0,1870.0,652.0,326.0,0.0,499.0,1870.0,652.0,0.0,0.0,1705.0,0,0.0,0,0,0,0,3673.0,612.1666666666666,1870.0,653.4629038183168,326.0,4726.0,787.6666666666666,1870.0,819.2090494291837,-1206.0,1.2866866318304693,0.005101388888846378,0.030608333333078264,0.039383333333005144,1.5306748419304452,0,0,0.45426599472745066,Tidak Default,Tidak Default
Female,University,Others/Unknown,41-50,High,150000.0,48,0,0,0,0,0,-2,3611.0,5153.0,6158.0,4626.0,0.0,0.0,2000.0,1523.0,2000.0,0.0,0.0,0.0,0,0.0,0,0,0,0,19548.0,3258.0,6158.0,2654.2865708133327,3611.0,5523.0,920.5,2000.0,1023.289548466122,2000.0,0.2825352977142145,0.0217199999998552,0.1303199999991312,0.03681999999975453,0.5538631956372575,0,0,0.31927419066177953,Tidak Default,Tidak Default
Female,University,Single,31-40,High,150000.0,37,0,0,0,0,0,0,6039.0,5837.0,8770.0,8740.0,2323.0,5307.0,3000.0,3014.0,3086.0,2000.0,3003.0,3000.0,0,0.0,0,0,0,0,37016.0,6169.333333333333,8770.0,2409.8599682692493,732.0,17103.0,2850.5,3086.0,417.9711712546692,0.0,0.46204344066182074,0.04112888888861469,0.24677333333168816,0.11401999999923985,0.49677098849200674,0,0,0.26650701115413755,Tidak Default,Tidak Default
Female,High School,Married,31-40,Medium,130000.0,37,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.5489293162018845,Default,Tidak Default
Female,University,Married,41-50,Medium,140000.0,49,-1,-1,-2,-2,-2,-1,2457.0,0.0,0.0,0.0,0.0,579.0,0.0,0.0,0.0,0.0,579.0,1968.0,0,0.0,0,0,0,0,3036.0,506.0,2457.0,983.4504563016889,1878.0,2547.0,424.5,1968.0,790.8303863661284,-1968.0,0.8389328060477824,0.003614285714259898,0.021685714285559387,0.018192857142727194,0.0,0,0,0.43385792329354206,Tidak Default,Tidak Default
Female,University,Married,31-40,Low,50000.0,31,0,0,2,0,0,2,44970.0,48101.0,46993.0,47940.0,50903.0,49794.0,3855.0,0.0,1694.0,3713.0,2000.0,1900.0,2,0.6666666666666666,0,2,2,1,288701.0,48116.833333333336,50903.0,2086.7532117302867,-4824.0,13162.0,2193.6666666666665,3855.0,1432.0607063482564,1955.0,0.04559042053873873,0.96233666664742,5.774019999884519,0.2632399999947352,0.08572381587534525,1,1,0.6313524743480218,Default,Default
Male,Graduate School,Single,41-50,High,180000.0,41,0,-1,-1,-1,0,0,16366.0,18339.0,2766.0,97996.0,55156.0,36213.0,18339.0,2766.0,97996.0,1861.0,1196.0,3000.0,0,0.0,0,0,0,0,226836.0,37806.0,97996.0,34620.327953386,-19847.0,125158.0,20859.666666666668,97996.0,38341.42738431456,15339.0,0.5517554532765886,0.21003333333216648,1.260199999992999,0.6953222222183593,1.1205548086813788,0,0,0.20245256795429817,Tidak Default,Tidak Default
